Unnamed: 0,name_length,is_organic,is_sugar_free,quantity_value,quantity_unit_encoded,category_depth,country_count,product_age_days,created_year,created_month,main_category_encoded
0,-0.6918114250821514,-0.1218088599978824,0.0,-1.1381255282866398,-1.0130548551108525,-0.0698237634353485,-0.5886626325451506,0.9547302830605592,-0.9625163368150732,0.5907463224873418,-1.2029976226682464
1,-1.1620284745560396,-0.1218088599978824,0.0,-0.8468799882272248,-0.4255089274109468,-1.8350392106895,-0.1808379448390402,0.6746748332665178,-0.6572089186257863,0.8908375207963557,1.1269865216910324
2,-0.6918114250821514,-0.1218088599978824,0.0,-1.272880927418608,0.833518060517422,-0.3640263379777071,-0.5886626325451506,0.0772232070392297,-0.0465940822472126,0.8908375207963557,-1.2029976226682464
3,-0.2215943756082632,-0.1218088599978824,0.0,-1.2772278757777036,0.833518060517422,-0.0698237634353485,-0.5886626325451506,1.2769969890554411,-1.2678237550043598,0.8908375207963557,-1.2029976226682464
4,-1.1620284745560396,-0.1218088599978824,0.0,-1.1381255282866398,-1.0130548551108525,-0.3640263379777071,-0.5886626325451506,-0.1054216515221015,0.2587133359420741,-0.9097096690577277,-1.116914464625416
5,-1.1620284745560396,-0.1218088599978824,0.0,0.674551937456286,1.924674783388675,-0.6582289125200657,-0.5886626325451506,-1.1607030565431269,1.1746355905099346,1.4910199174143834,-0.5946766391655776
6,-0.2215943756082632,-0.1218088599978824,0.0,5.238847714506819,1.924674783388675,-0.0698237634353485,3.897408932222064,1.8712015955749728,-1.8784385913829336,0.290655124178328,-1.2029976226682464
7,-0.2215943756082632,-0.1218088599978824,0.0,-1.2772278757777036,0.6656477954603062,1.1069865347340857,-0.5886626325451506,-0.8019073788359782,0.8693281723206477,-0.0094360741306858,-0.5946766391655776
8,-0.2215943756082632,-0.1218088599978824,0.0,-1.2772278757777036,0.833518060517422,-0.0698237634353485,0.6348114305731803,0.4173485214267755,-0.3519015004364995,0.290655124178328,-0.5946766391655776
9,-1.1620284745560396,-0.1218088599978824,0.0,-0.5860630866814801,-0.4255089274109468,0.22437881110701,-0.1808379448390402,-0.5453928219231751,0.564020754131361,1.1909287191053697,-0.3364271650370861
10,-0.6918114250821514,-0.1218088599978824,0.0,-1.2750544015981558,0.833518060517422,-0.3640263379777071,-0.5886626325451506,0.2679856148699535,-0.3519015004364995,1.1909287191053697,-1.1226533418282714
11,-0.2215943756082632,-0.1218088599978824,0.0,-1.1381255282866398,-1.0130548551108525,-0.6582289125200657,-0.5886626325451506,-0.8838946264568424,0.8693281723206477,0.290655124178328,-1.208736499871102
12,-1.1620284745560396,-0.1218088599978824,0.0,-1.064227406182012,-1.0130548551108525,-1.8350392106895,-0.5886626325451506,0.7477327766910503,-0.6572089186257863,-0.9097096690577277,-0.491376849514181
13,-0.2215943756082632,-0.1218088599978824,0.0,-0.194837734362863,-0.4255089274109468,-0.6582289125200657,2.2661101813976217,1.302161391790558,-1.2678237550043598,0.5907463224873418,-0.5946766391655776
14,-1.1620284745560396,-0.1218088599978824,0.0,-0.9338189554091396,-0.4255089274109468,1.1069865347340857,-0.5886626325451506,0.230644888230748,-0.0465940822472126,-0.9097096690577277,0.8916925563739623
15,-0.6918114250821514,-0.1218088599978824,0.0,0.7614909046382009,1.924674783388675,-0.9524314870624244,-0.5886626325451506,-1.164761831177823,1.1746355905099346,1.1909287191053697,-0.5946766391655776
16,-1.1620284745560396,-0.1218088599978824,0.0,-0.4121851523176503,-0.4255089274109468,1.9895942583611612,-0.1808379448390402,-0.7556373480004409,0.8693281723206477,-0.6096184707487137,0.7883927667225658
17,-1.1620284745560396,-0.1218088599978824,0.0,-1.2772278757777036,0.833518060517422,-1.5408366361471415,-0.5886626325451506,-0.0891865529833165,0.2587133359420741,-0.9097096690577277,-0.5028546039198917
18,-0.2215943756082632,-0.1218088599978824,0.0,0.0225096835919242,-0.4255089274109468,-0.3640263379777071,5.120882995340394,0.9571655478413768,-0.9625163368150732,1.1909287191053697,1.1269865216910324
19,-0.2215943756082632,-0.1218088599978824,0.0,-0.8468799882272248,-0.4255089274109468,-0.3640263379777071,8.791305184695387,1.8509077224014916,-1.8784385913829336,0.8908375207963557,1.1269865216910324
20,0.2486226738656248,-0.1218088599978824,0.0,-1.2772278757777036,0.833518060517422,0.22437881110701,-0.5886626325451506,0.4652420621161913,-0.3519015004364995,-0.6096184707487137,-1.1226533418282714
21,-1.1620284745560396,-0.1218088599978824,0.0,-1.2772278757777036,0.6656477954603062,-0.0698237634353485,5.936532370752615,0.1178109533861922,-0.0465940822472126,0.290655124178328,0.7539595035054335
22,-0.6918114250821514,-0.1218088599978824,0.0,-1.2772278757777036,0.833518060517422,-0.3640263379777071,-0.5886626325451506,0.0999523449935287,-0.0465940822472126,-0.0094360741306858,-0.8242317272797922
23,-1.1620284745560396,-0.1218088599978824,0.0,-1.185941960236693,-0.4255089274109468,3.166404556530596,-0.5886626325451506,-1.7062023674463027,1.785250426888508,0.5907463224873418,0.7883927667225658
24,-0.6918114250821514,-0.1218088599978824,0.0,-0.9338189554091396,-0.4255089274109468,-1.8350392106895,-0.5886626325451506,-1.7378608095969337,1.785250426888508,1.4910199174143834,-1.289080780711077
25,0.718839723339513,-0.1218088599978824,0.0,-1.2801403311782975,0.833518060517422,-0.6582289125200657,-0.1808379448390402,0.1583986997331547,-0.0465940822472126,-0.6096184707487137,-1.116914464625416
