Unnamed: 0.1,Unnamed: 0,name_length,is_organic,quantity_value,quantity_unit_encoded,category_depth,country_count,product_age_days,created_month,main_category_encoded,nova_group
14,14,-1.1620284745560396,-0.1218088599978824,-0.9338189554091396,-0.4255089274109468,1.1069865347340857,-0.5886626325451506,0.230644888230748,-0.9097096690577277,0.8916925563739623,1
15,15,-0.6918114250821514,-0.1218088599978824,0.7614909046382009,1.924674783388675,-0.9524314870624244,-0.5886626325451506,-1.164761831177823,1.1909287191053697,-0.5946766391655776,1
16,16,-1.1620284745560396,-0.1218088599978824,-0.4121851523176503,-0.4255089274109468,1.9895942583611608,-0.1808379448390402,-0.7556373480004409,-0.6096184707487137,0.7883927667225658,5
17,17,-1.1620284745560396,-0.1218088599978824,-1.2772278757777036,0.833518060517422,-1.5408366361471415,-0.5886626325451506,-0.0891865529833165,-0.9097096690577277,-0.5028546039198917,1
18,18,-0.2215943756082632,-0.1218088599978824,0.0225096835919242,-0.4255089274109468,-0.3640263379777071,5.120882995340394,0.9571655478413768,1.1909287191053697,1.1269865216910324,4
19,19,-0.2215943756082632,-0.1218088599978824,-0.8468799882272248,-0.4255089274109468,-0.3640263379777071,8.791305184695387,1.850907722401492,0.8908375207963557,1.1269865216910324,3
20,20,0.2486226738656248,-0.1218088599978824,-1.2772278757777036,0.833518060517422,0.22437881110701,-0.5886626325451506,0.4652420621161913,-0.6096184707487137,-1.1226533418282714,5
21,21,-1.1620284745560396,-0.1218088599978824,-1.2772278757777036,0.6656477954603062,-0.0698237634353485,5.936532370752615,0.1178109533861922,0.290655124178328,0.7539595035054335,4
22,22,-0.6918114250821514,-0.1218088599978824,-1.2772278757777036,0.833518060517422,-0.3640263379777071,-0.5886626325451506,0.0999523449935287,-0.0094360741306858,-0.8242317272797922,4
23,23,-1.1620284745560396,-0.1218088599978824,-1.185941960236693,-0.4255089274109468,3.166404556530596,-0.5886626325451506,-1.7062023674463027,0.5907463224873418,0.7883927667225658,2
24,24,-0.6918114250821514,-0.1218088599978824,-0.9338189554091396,-0.4255089274109468,-1.8350392106895,-0.5886626325451506,-1.7378608095969337,1.4910199174143834,-1.289080780711077,4
25,25,0.718839723339513,-0.1218088599978824,-1.2801403311782975,0.833518060517422,-0.6582289125200657,-0.1808379448390402,0.1583986997331547,-0.6096184707487137,-1.116914464625416,5
26,26,-1.1620284745560396,-0.1218088599978824,-0.2817767015447779,-0.4255089274109468,-0.6582289125200657,0.6348114305731803,1.703980080625487,-1.2098008673667413,1.1269865216910324,4
27,27,-0.2215943756082632,-0.1218088599978824,0.5876129702743711,-0.4255089274109468,1.4011891092764444,-0.5886626325451506,0.8987191931017509,0.8908375207963557,-1.4038583247681842,3
28,28,-0.6918114250821514,-0.1218088599978824,-1.2598400823413205,0.833518060517422,-0.9524314870624244,-0.5886626325451506,-0.0404812573669615,-0.3095272724396997,-1.1226533418282714,5
29,29,-0.6918114250821514,-0.1218088599978824,-0.8034105046362674,-0.4255089274109468,0.22437881110701,-0.1808379448390402,0.331302499171215,1.4910199174143834,0.8916925563739623,3
30,30,-0.6918114250821514,-0.1218088599978824,-1.2750544015981558,0.833518060517422,-0.6582289125200657,-0.5886626325451506,0.2379506825732012,-0.9097096690577277,-1.116914464625416,5
31,31,-0.2215943756082632,-0.1218088599978824,-0.0644292835899906,1.924674783388675,-0.6582289125200657,-0.5886626325451506,0.2509387614042292,-1.2098008673667413,-0.7381485692369617,4
32,32,0.2486226738656248,-0.1218088599978824,1.2396552241387329,-0.4255089274109468,-0.3640263379777071,0.22698674286707,-0.8157072125939454,0.8908375207963557,0.7883927667225658,3
33,33,-0.6918114250821514,-0.1218088599978824,-1.2794013499572514,0.833518060517422,-0.0698237634353485,4.7130583076342845,1.934518479876234,-0.0094360741306858,-1.2029976226682464,4
34,34,-1.1620284745560396,-0.1218088599978824,-1.2598400823413205,0.833518060517422,-0.3640263379777071,-0.5886626325451506,0.8297200243119146,1.7911111157233974,-1.116914464625416,1
35,35,0.718839723339513,-0.1218088599978824,-0.7382062792498312,-0.4255089274109468,-0.6582289125200657,4.305233619928174,-0.1119156909376155,-0.6096184707487137,1.1269865216910324,4
36,36,0.718839723339513,-0.1218088599978824,0.8918993554110732,1.924674783388675,-0.6582289125200657,3.0817595568098426,1.9588711276844115,-0.3095272724396997,-1.116914464625416,1
37,37,-1.1620284745560396,-0.1218088599978824,0.4572045195014987,-0.4255089274109468,-0.6582289125200657,5.5287076830465045,0.8021203567959801,-0.9097096690577277,0.7539595035054335,4
38,38,-0.6918114250821514,-0.1218088599978824,0.674551937456286,-0.4255089274109468,-0.9524314870624244,-0.5886626325451506,-0.8230130069363987,0.8908375207963557,0.7883927667225658,3
39,39,0.2486226738656248,-0.1218088599978824,1.2396552241387329,-0.4255089274109468,-0.0698237634353485,-0.5886626325451506,-0.8400598604021229,0.8908375207963557,0.7883927667225658,3
40,40,-1.1620284745560396,-0.1218088599978824,-1.1772480635185014,-0.4255089274109468,0.5185813856493686,-0.1808379448390402,-0.8173307224478239,-1.2098008673667413,-0.5946766391655776,4
41,41,-1.1620284745560396,-0.1218088599978824,-1.151166373363927,-0.4255089274109468,-0.6582289125200657,4.7130583076342845,0.5512880843717518,-1.2098008673667413,0.7883927667225658,1
42,42,0.2486226738656248,-0.1218088599978824,0.4572045195014987,-0.4255089274109468,-0.6582289125200657,-0.5886626325451506,-0.2442317440287133,1.1909287191053697,-0.7381485692369617,2
43,43,0.2486226738656248,-0.1218088599978824,0.0659791671828816,2.092545048445791,-0.6582289125200657,-0.5886626325451506,0.3954311383994158,0.290655124178328,-0.3651215510513629,5
44,44,2.5997079212350656,-0.1218088599978824,-1.2772278757777036,0.6656477954603062,-1.5408366361471415,-0.1808379448390402,0.0204003621534822,-0.6096184707487137,-0.1068720769228714,5
45,45,-1.1620284745560396,-0.1218088599978824,-0.4121851523176503,-0.4255089274109468,-0.6582289125200657,3.897408932222064,1.119516533229227,-0.9097096690577277,0.7654372579111443,5
46,46,-0.6918114250821514,-0.1218088599978824,0.2398571015467114,-0.4255089274109468,-0.0698237634353485,5.120882995340394,1.0854228262977783,-0.6096184707487137,0.7424817490997228,4
47,47,-1.1620284745560396,-0.1218088599978824,-1.099002993054778,-0.4255089274109468,-0.9524314870624244,-0.5886626325451506,0.0885877760163792,1.7911111157233974,1.1269865216910324,4
48,48,-1.1620284745560396,-0.1218088599978824,-0.8034105046362674,-0.4255089274109468,-0.0698237634353485,-0.5886626325451506,0.5025827887553969,-0.9097096690577277,-0.5946766391655776,5
49,49,-1.1620284745560396,-0.1218088599978824,-1.2772278757777036,0.833518060517422,-1.5408366361471415,-0.5886626325451506,-1.0210812091095758,-0.3095272724396997,-0.5946766391655776,1
50,50,-1.1620284745560396,-0.1218088599978824,0.1529181343647966,1.924674783388675,0.22437881110701,3.489584244515953,0.6974039712208169,0.5907463224873418,-1.2144753770739571,4
51,51,-1.1620284745560396,-0.1218088599978824,-0.8034105046362674,-0.4255089274109468,-0.0698237634353485,-0.5886626325451506,0.8540726721200921,-1.2098008673667413,0.8916925563739623,4
52,52,-1.1620284745560396,-0.1218088599978824,-0.4121851523176503,-0.4255089274109468,0.8127839601917272,4.305233619928174,1.7332032579953,-1.2098008673667413,-1.4325527107824612,4
53,53,-1.1620284745560396,-0.1218088599978824,-1.2772278757777036,0.833518060517422,-1.2466340616047829,-0.5886626325451506,0.8979074381748117,0.8908375207963557,-1.1226533418282714,1
54,54,-0.6918114250821514,-0.1218088599978824,-1.1381255282866398,-1.0130548551108525,-0.6582289125200657,-0.1808379448390402,0.0001064889800009,1.7911111157233974,-1.1226533418282714,5
55,55,-1.1620284745560396,-0.1218088599978824,-0.6295325702724376,-0.4255089274109468,-0.0698237634353485,1.0426361182792907,0.4376423946002568,1.7911111157233974,1.1269865216910324,4
56,56,-0.2215943756082632,-0.1218088599978824,0.8918993554110732,-0.4255089274109468,-0.6582289125200657,-0.5886626325451506,0.2517505163311685,-1.2098008673667413,-1.116914464625416,1
57,57,-0.6918114250821514,-0.1218088599978824,-1.2772278757777036,0.6656477954603062,-0.6582289125200657,-0.5886626325451506,-1.0454338569177533,-0.6096184707487137,-0.5946766391655776,3
58,58,-0.2215943756082632,-0.1218088599978824,0.4572045195014987,-0.4255089274109468,0.22437881110701,-0.5886626325451506,-1.3766298671089672,0.290655124178328,-0.5946766391655776,2
59,59,-1.1620284745560396,-0.1218088599978824,-1.2598400823413205,1.1692585906316535,-0.0698237634353485,-0.5886626325451506,0.2639268402352572,-1.5098920656757553,-1.1226533418282714,1
60,60,-0.2215943756082632,-0.1218088599978824,-1.064227406182012,-1.0130548551108525,-0.0698237634353485,-0.5886626325451506,0.6308400672117983,0.8908375207963557,-1.1226533418282714,5
61,61,0.718839723339513,8.209583440953176,-0.8903494718181822,-0.4255089274109468,-0.3640263379777071,0.6348114305731803,-0.133021319038036,-1.2098008673667413,1.1269865216910324,3
62,62,-0.6918114250821514,-0.1218088599978824,-0.5860630866814801,-0.4255089274109468,-1.8350392106895,-0.5886626325451506,-1.3539007291546683,0.290655124178328,-0.9103148853226228,4
63,63,-0.6918114250821514,-0.1218088599978824,0.8918993554110732,-0.4255089274109468,-0.3640263379777071,-0.5886626325451506,-0.7053085425302074,1.7911111157233974,1.1269865216910324,5
64,64,-0.6918114250821514,-0.1218088599978824,-1.0859621479774908,-0.4255089274109468,0.8127839601917272,0.22698674286707,0.0804702267469867,0.8908375207963557,-1.116914464625416,5
65,65,-0.6918114250821514,-0.1218088599978824,-0.5643283448860014,-0.4255089274109468,2.28379683290352,-0.5886626325451506,0.2282096234499302,-0.9097096690577277,-1.2029976226682464,4
66,66,-1.1620284745560396,-0.1218088599978824,-1.2772278757777036,0.833518060517422,-0.6582289125200657,-0.5886626325451506,0.4003016679610512,0.5907463224873418,-1.1226533418282714,1
67,67,-0.6918114250821514,-0.1218088599978824,-1.064227406182012,-1.0130548551108525,-1.2466340616047829,-0.5886626325451506,-0.0786337389331062,-1.5098920656757553,-1.1226533418282714,1
68,68,-0.2215943756082632,-0.1218088599978824,0.2398571015467114,-0.4255089274109468,-1.8350392106895,-0.5886626325451506,-1.5113811849808827,-0.9097096690577277,1.0753366268653342,4
69,69,-0.6918114250821514,-0.1218088599978824,0.1529181343647966,1.924674783388675,0.8127839601917272,3.489584244515953,0.7940028075265876,-0.6096184707487137,-1.2489086402910894,4
70,70,0.718839723339513,-0.1218088599978824,-1.099002993054778,-0.4255089274109468,-0.3640263379777071,-0.5886626325451506,0.0066005283955149,-0.6096184707487137,1.1269865216910324,4
71,71,0.2486226738656248,-0.1218088599978824,-1.2772278757777036,0.833518060517422,1.1069865347340857,7.975655809283166,1.113022493813713,-0.9097096690577277,-0.4741602179056148,4
72,72,-0.2215943756082632,-0.1218088599978824,-1.064227406182012,-1.0130548551108525,-0.9524314870624244,-0.5886626325451506,-0.0761984741522885,0.5907463224873418,-1.1226533418282714,1
73,73,-1.1620284745560396,-0.1218088599978824,-0.4121851523176503,4.106988229131181,-0.6582289125200657,5.120882995340394,1.146304445818222,-1.2098008673667413,-1.4038583247681842,1
74,74,0.2486226738656248,-0.1218088599978824,-1.2772278757777036,0.833518060517422,1.4011891092764444,0.6348114305731803,0.0374472156192064,0.8908375207963557,-1.2029976226682464,3
75,75,-0.2215943756082632,-0.1218088599978824,-1.2772278757777036,0.833518060517422,-0.3640263379777071,-0.5886626325451506,0.1892453869568462,-0.3095272724396997,0.8916925563739623,1
76,76,0.2486226738656248,-0.1218088599978824,-0.194837734362863,-0.4255089274109468,0.5185813856493686,0.22698674286707,0.0796584718200475,-0.9097096690577277,0.7883927667225658,4
77,77,-0.2215943756082632,-0.1218088599978824,-0.4121851523176503,-0.4255089274109468,-0.0698237634353485,4.7130583076342845,1.353301952187731,-0.0094360741306858,-1.1857809910596804,1
78,78,1.6592738222872894,-0.1218088599978824,0.0398974770283072,-0.4255089274109468,-1.5408366361471415,2.2661101813976217,-0.025869668682055,-1.5098920656757553,-1.180042113856825,4
79,79,-0.2215943756082632,-0.1218088599978824,-0.0861640253854694,-0.4255089274109468,-0.3640263379777071,1.0426361182792907,1.0245412067773347,0.290655124178328,-1.415336079173895,3
80,80,0.718839723339513,-0.1218088599978824,-0.8468799882272248,-0.4255089274109468,0.22437881110701,3.489584244515953,0.7639678752298353,-0.3095272724396997,0.8859536791711069,3
81,81,-0.6918114250821514,-0.1218088599978824,7.064566025327032,3.9391179640740654,1.695391683818803,-0.5886626325451506,0.0780349619661689,0.8908375207963557,-1.4038583247681842,4
82,82,0.718839723339513,-0.1218088599978824,-1.064227406182012,-1.0130548551108525,-1.2466340616047829,-0.5886626325451506,0.5902523208648358,0.5907463224873418,-0.7381485692369617,2
83,83,-1.1620284745560396,-0.1218088599978824,-0.9338189554091396,-0.4255089274109468,1.4011891092764444,-0.5886626325451506,-0.6127684808591328,-1.5098920656757553,-0.5946766391655776,5
84,84,-1.1620284745560396,-0.1218088599978824,-0.194837734362863,-0.4255089274109468,-0.0698237634353485,0.22698674286707,-1.355524239008547,-0.9097096690577277,0.7539595035054335,4
85,85,1.1890567728134012,-0.1218088599978824,0.2833265851376689,-0.4255089274109468,-0.0698237634353485,-0.5886626325451506,-0.8132719478131276,0.5907463224873418,-1.02509242937973,4
86,86,-1.1620284745560396,-0.1218088599978824,0.5876129702743711,-0.4255089274109468,-0.3640263379777071,0.22698674286707,0.9636595872568908,-1.5098920656757553,0.7883927667225658,3
87,87,0.2486226738656248,-0.1218088599978824,-0.6295325702724376,-0.4255089274109468,1.1069865347340857,0.6348114305731803,1.658521804716889,-0.6096184707487137,0.7883927667225658,3
88,88,-0.6918114250821514,-0.1218088599978824,-0.8903494718181822,-0.4255089274109468,-0.0698237634353485,0.6348114305731803,-0.1695502907503022,0.290655124178328,1.1269865216910324,3
89,89,-0.2215943756082632,-0.1218088599978824,-1.2772278757777036,0.833518060517422,1.1069865347340857,1.858285493691512,0.065046883135141,-0.6096184707487137,-1.1972587454653911,1
90,90,-0.2215943756082632,-0.1218088599978824,-0.7382062792498312,-0.4255089274109468,0.22437881110701,-0.5886626325451506,0.0204003621534822,-0.3095272724396997,0.8744759247653963,3
91,91,0.718839723339513,-0.1218088599978824,-0.8468799882272248,-0.4255089274109468,-0.3640263379777071,3.0817595568098426,0.662498509362429,-0.3095272724396997,1.1269865216910324,3
92,92,-0.6918114250821514,-0.1218088599978824,-0.194837734362863,-0.4255089274109468,0.8127839601917272,2.2661101813976217,0.4717361015317053,-0.6096184707487137,-1.4038583247681842,4
93,93,-1.1620284745560396,-0.1218088599978824,0.2398571015467114,-0.4255089274109468,-1.8350392106895,-0.5886626325451506,-1.707825877300181,-1.2098008673667413,-0.101133199720016,5
94,94,-0.6918114250821514,-0.1218088599978824,-1.1381255282866398,-1.0130548551108525,1.695391683818803,-0.5886626325451506,-0.094057082544952,-1.5098920656757553,-1.2029976226682464,5
95,95,-1.1620284745560396,-0.1218088599978824,-0.7382062792498312,2.092545048445791,-0.0698237634353485,-0.5886626325451506,0.321561440047944,1.4910199174143834,0.8744759247653963,3
96,96,-0.2215943756082632,-0.1218088599978824,-0.3035114433402566,-0.4255089274109468,0.5185813856493686,0.22698674286707,1.6885567370136412,-0.6096184707487137,1.1269865216910324,4
97,97,0.718839723339513,-0.1218088599978824,0.5876129702743711,-0.4255089274109468,0.8127839601917272,-0.5886626325451506,0.2614915754544395,1.4910199174143834,-1.4038583247681842,4
98,98,0.2486226738656248,-0.1218088599978824,-0.8468799882272248,-0.4255089274109468,-0.0698237634353485,2.2661101813976217,1.9101658320680568,0.290655124178328,1.1269865216910324,4
99,99,-0.2215943756082632,-0.1218088599978824,-1.2598400823413205,0.833518060517422,-0.6582289125200657,-0.5886626325451506,-0.2742666763254656,-0.9097096690577277,-1.116914464625416,5
100,100,-1.1620284745560396,-0.1218088599978824,-0.8903494718181822,1.924674783388675,-0.9524314870624244,-0.5886626325451506,-0.2767019411062833,1.4910199174143834,-0.7381485692369617,5
101,101,0.2486226738656248,-0.1218088599978824,0.2398571015467114,-0.4255089274109468,1.695391683818803,1.450460805985401,1.0440233250238766,-0.9097096690577277,-1.4038583247681842,1
102,102,-0.6918114250821514,-0.1218088599978824,-1.2772278757777036,0.833518060517422,-1.2466340616047829,-0.5886626325451506,0.0382589705461457,-1.2098008673667413,-1.1226533418282714,5
103,103,-0.2215943756082632,-0.1218088599978824,0.8918993554110732,1.924674783388675,-0.3640263379777071,-0.1808379448390402,0.1665162490025472,-0.6096184707487137,0.8916925563739623,1
104,104,2.1294908717611776,8.209583440953176,-0.7164715374543524,-0.4255089274109468,-0.0698237634353485,-0.1808379448390402,0.5951228504264713,1.7911111157233974,0.7883927667225658,3
105,105,-0.2215943756082632,-0.1218088599978824,2.413331281094584,-0.4255089274109468,1.1069865347340857,0.22698674286707,-0.7182966213612354,-0.6096184707487137,-0.5946766391655776,3
106,106,-1.1620284745560396,-0.1218088599978824,-0.4773893777040864,1.924674783388675,-0.6582289125200657,-0.5886626325451506,-0.0104463250702092,-0.6096184707487137,-0.7381485692369617,5
107,107,-0.6918114250821514,-0.1218088599978824,-0.4121851523176503,-0.4255089274109468,0.22437881110701,-0.5886626325451506,0.0609881085004447,1.1909287191053697,-1.4038583247681842,1
108,108,2.5997079212350656,-0.1218088599978824,0.8918993554110732,-0.4255089274109468,-1.8350392106895,-0.5886626325451506,-0.1078569163029192,-0.9097096690577277,0.713787363085446,4
109,109,-1.1620284745560396,-0.1218088599978824,0.8918993554110732,-0.4255089274109468,-0.3640263379777071,-0.1808379448390402,-0.3051133635491571,1.4910199174143834,-0.1814774805599912,2
110,110,1.1890567728134012,-0.1218088599978824,0.674551937456286,-0.4255089274109468,-0.3640263379777071,0.22698674286707,-0.8254482717172164,0.8908375207963557,0.7883927667225658,3
111,111,-0.6918114250821514,-0.1218088599978824,1.543941609275435,-0.4255089274109468,-0.6582289125200657,-0.5886626325451506,-1.2946426194881029,-0.9097096690577277,0.7539595035054335,4
112,112,-1.1620284745560396,-0.1218088599978824,-0.2817767015447779,-0.4255089274109468,1.4011891092764444,1.858285493691512,0.9555420379874984,0.8908375207963557,0.7883927667225658,3
113,113,0.718839723339513,-0.1218088599978824,0.5658782284788924,-0.4255089274109468,-0.0698237634353485,-0.5886626325451506,-0.1468211527960033,-0.3095272724396997,0.7883927667225658,4
114,114,1.6592738222872894,-0.1218088599978824,1.1092467733658604,-0.4255089274109468,0.22437881110701,0.22698674286707,0.7720854244992279,-0.6096184707487137,0.7883927667225658,4
115,115,-1.1620284745560396,-0.1218088599978824,-0.912084213613661,-0.4255089274109468,-0.6582289125200657,-0.5886626325451506,0.0431295001077812,-1.2098008673667413,1.1269865216910324,4
116,116,-0.6918114250821514,-0.1218088599978824,-1.233758392186746,2.092545048445791,0.5185813856493686,-0.5886626325451506,0.1413518462674305,-0.0094360741306858,-1.4038583247681842,3
117,117,-0.2215943756082632,-0.1218088599978824,-0.4556546359086078,-0.4255089274109468,-0.3640263379777071,3.489584244515953,1.92802444046072,-0.0094360741306858,-0.7381485692369617,4
118,118,0.2486226738656248,-0.1218088599978824,0.674551937456286,-0.4255089274109468,0.8127839601917272,4.305233619928174,0.4149132566459578,-0.3095272724396997,0.7883927667225658,4
119,119,-0.6918114250821514,-0.1218088599978824,-1.1250846832093524,-0.4255089274109468,-0.6582289125200657,-0.5886626325451506,-0.4496057405443436,1.7911111157233974,1.1269865216910324,4
120,120,-1.1620284745560396,-0.1218088599978824,-0.6295325702724376,1.924674783388675,-0.6582289125200657,-0.5886626325451506,-0.3359600507728486,-1.5098920656757553,-0.7381485692369617,5
121,121,-1.1620284745560396,-0.1218088599978824,0.4572045195014987,-0.4255089274109468,-0.3640263379777071,1.0426361182792907,-1.5876861481131723,-1.2098008673667413,-1.02509242937973,4
122,122,-0.6918114250821514,-0.1218088599978824,2.195983863139797,1.924674783388675,-0.3640263379777071,-0.1808379448390402,1.262385400370535,0.5907463224873418,-0.7381485692369617,3
123,123,-0.6918114250821514,-0.1218088599978824,-1.2772278757777036,0.833518060517422,1.9895942583611608,-0.5886626325451506,0.0187768522996037,1.7911111157233974,-1.2029976226682464,4
124,124,-1.1620284745560396,-0.1218088599978824,-0.8468799882272248,-0.4255089274109468,-0.6582289125200657,5.5287076830465045,1.9077305672872389,0.290655124178328,0.4268435029426776,4
125,125,-0.6918114250821514,-0.1218088599978824,-1.1381255282866398,-1.0130548551108525,0.22437881110701,-0.5886626325451506,0.0569293338657484,-0.9097096690577277,-1.0939589558139944,1
126,126,-0.6918114250821514,-0.1218088599978824,-0.9555536972046184,-0.4255089274109468,-1.2466340616047829,-0.5886626325451506,-0.0729514544445315,-0.9097096690577277,1.213069679733863,2
127,127,-1.1620284745560396,-0.1218088599978824,2.3046575721171902,-0.4255089274109468,0.22437881110701,-0.5886626325451506,1.681250942671188,-0.6096184707487137,-0.4569435862970488,4
128,128,-1.1620284745560396,-0.1218088599978824,-1.1250846832093524,-0.4255089274109468,-1.8350392106895,-0.5886626325451506,-1.8442007050259752,1.1909287191053697,0.2259828008427398,4
129,129,-0.2215943756082632,-0.1218088599978824,-0.8034105046362674,-0.4255089274109468,1.1069865347340857,-0.5886626325451506,1.1000344149826848,-0.6096184707487137,0.9203869423882391,5
130,130,-0.6918114250821514,-0.1218088599978824,0.4572045195014987,-0.4255089274109468,1.9895942583611608,-0.5886626325451506,-1.3636417882779392,-0.0094360741306858,0.7883927667225658,4
131,131,0.2486226738656248,-0.1218088599978824,0.674551937456286,-0.4255089274109468,0.22437881110701,1.0426361182792907,0.0309531762036924,0.8908375207963557,-1.2029976226682464,4
132,132,1.1890567728134012,-0.1218088599978824,0.5876129702743711,-0.4255089274109468,0.5185813856493686,-0.1808379448390402,0.1275520125094632,-1.5098920656757553,-1.4038583247681842,4
133,133,-1.1620284745560396,-0.1218088599978824,0.8918993554110732,-0.4255089274109468,0.22437881110701,0.22698674286707,0.28259720355486,-1.5098920656757553,1.4598413994566437,4
134,134,-0.2215943756082632,-0.1218088599978824,-1.2772278757777036,0.833518060517422,1.1069865347340857,1.450460805985401,2.0262467866203693,-1.2098008673667413,-1.2144753770739571,1
135,135,-0.6918114250821514,-0.1218088599978824,-0.8468799882272248,-0.4255089274109468,-0.3640263379777071,6.752181746164836,1.911789341921935,0.290655124178328,0.4268435029426776,3
136,136,-1.1620284745560396,-0.1218088599978824,-0.8686147300227035,-0.4255089274109468,-1.8350392106895,0.22698674286707,-0.1224685049878257,-0.9097096690577277,-0.9734425345540316,5
137,137,-1.1620284745560396,-0.1218088599978824,1.45700264209352,-0.4255089274109468,1.4011891092764444,3.0817595568098426,-0.3846653463892036,-0.6096184707487137,-1.02509242937973,4
138,138,-0.6918114250821514,-0.1218088599978824,-1.2772278757777036,0.833518060517422,-0.0698237634353485,9.199129872401498,1.9320832150954164,-0.0094360741306858,0.7826538895197104,4
139,139,1.1890567728134012,-0.1218088599978824,-0.194837734362863,-0.4255089274109468,0.8127839601917272,-0.5886626325451506,1.7543088860957206,1.4910199174143834,0.7883927667225658,4
140,140,-0.2215943756082632,-0.1218088599978824,-0.6295325702724376,-0.4255089274109468,1.4011891092764444,-0.1808379448390402,0.5277471914905135,-1.2098008673667413,0.7883927667225658,3
141,141,-0.6918114250821514,-0.1218088599978824,-0.5643283448860014,-0.4255089274109468,0.5185813856493686,-0.1808379448390402,0.0934583055780147,0.8908375207963557,-0.5946766391655776,5
142,142,-0.6918114250821514,-0.1218088599978824,-1.0555335094638203,2.092545048445791,0.5185813856493686,-0.5886626325451506,-0.8002838689820997,-1.2098008673667413,1.1269865216910324,4
143,143,-0.6918114250821514,-0.1218088599978824,-0.8034105046362674,-0.4255089274109468,-0.0698237634353485,-0.5886626325451506,0.2127862798380845,-0.9097096690577277,0.8916925563739623,3
144,144,-0.6918114250821514,-0.1218088599978824,-1.2772278757777036,0.833518060517422,0.8127839601917272,-0.5886626325451506,-0.4715231235717033,-0.9097096690577277,-1.116914464625416,4
145,145,-0.6918114250821514,-0.1218088599978824,-1.2772278757777036,0.6656477954603062,0.22437881110701,-0.5886626325451506,-0.3749242872659326,-1.2098008673667413,-0.5946766391655776,1
146,146,-0.2215943756082632,-0.1218088599978824,-0.8034105046362674,-0.4255089274109468,0.5185813856493686,-0.5886626325451506,0.1965511812992995,-0.6096184707487137,0.8916925563739623,3
147,147,-0.2215943756082632,-0.1218088599978824,-0.194837734362863,-0.4255089274109468,-0.3640263379777071,-0.1808379448390402,1.6836862074520058,-0.6096184707487137,0.7883927667225658,3
148,148,0.718839723339513,-0.1218088599978824,-0.5860630866814801,-0.4255089274109468,-0.3640263379777071,1.450460805985401,-0.5096756051378482,0.290655124178328,0.7883927667225658,3
149,149,-1.1620284745560396,-0.1218088599978824,-0.9338189554091396,2.092545048445791,1.1069865347340857,-0.1808379448390402,-0.5746159992929881,1.7911111157233974,0.8916925563739623,5
150,150,-0.6918114250821514,-0.1218088599978824,0.1529181343647966,1.924674783388675,0.5185813856493686,3.897408932222064,1.935330234803173,-0.0094360741306858,0.2431994324513059,4
