,name_length,is_organic,is_sugar_free,quantity_value,quantity_unit_encoded,category_depth,country_count,product_age_days,created_year,created_month,main_category_encoded,nova_group
0,-0.6918114250821514,-0.12180885999788249,0.0,-1.1381255282866398,-1.0130548551108525,-0.06982376343534853,-0.5886626325451506,0.9547302830605592,-0.9625163368150731,0.5907463224873418,-1.2029976226682464,5.0
1,-1.1620284745560396,-0.12180885999788249,0.0,-0.8468799882272248,-0.42550892741094687,-1.8350392106895,-0.18083794483904028,0.6746748332665178,-0.6572089186257863,0.8908375207963557,1.1269865216910324,3.0
2,-0.6918114250821514,-0.12180885999788249,0.0,-1.272880927418608,0.833518060517422,-0.3640263379777071,-0.5886626325451506,0.07722320703922975,-0.046594082247212676,0.8908375207963557,-1.2029976226682464,1.0
3,-0.22159437560826328,-0.12180885999788249,0.0,-1.2772278757777036,0.833518060517422,-0.06982376343534853,-0.5886626325451506,1.2769969890554413,-1.2678237550043598,0.8908375207963557,-1.2029976226682464,1.0
4,-1.1620284745560396,-0.12180885999788249,0.0,-1.1381255282866398,-1.0130548551108525,-0.3640263379777071,-0.5886626325451506,-0.10542165152210153,0.25871333594207413,-0.9097096690577275,-1.1169144646254159,5.0
5,-1.1620284745560396,-0.12180885999788249,0.0,0.674551937456286,1.924674783388675,-0.6582289125200657,-0.5886626325451506,-1.1607030565431267,1.1746355905099346,1.4910199174143834,-0.5946766391655776,3.0
6,-0.22159437560826328,-0.12180885999788249,0.0,5.238847714506819,1.924674783388675,-0.06982376343534853,3.8974089322220635,1.8712015955749726,-1.8784385913829336,0.290655124178328,-1.2029976226682464,1.0
7,-0.22159437560826328,-0.12180885999788249,0.0,-1.2772278757777036,0.6656477954603062,1.1069865347340857,-0.5886626325451506,-0.8019073788359782,0.8693281723206477,-0.009436074130685888,-0.5946766391655776,3.0
8,-0.22159437560826328,-0.12180885999788249,0.0,-1.2772278757777036,0.833518060517422,-0.06982376343534853,0.6348114305731803,0.41734852142677553,-0.3519015004364995,0.290655124178328,-0.5946766391655776,1.0
9,-1.1620284745560396,-0.12180885999788249,0.0,-0.5860630866814801,-0.42550892741094687,0.22437881110701005,-0.18083794483904028,-0.5453928219231751,0.564020754131361,1.1909287191053697,-0.3364271650370861,4.0
10,-0.6918114250821514,-0.12180885999788249,0.0,-1.2750544015981558,0.833518060517422,-0.3640263379777071,-0.5886626325451506,0.26798561486995354,-0.3519015004364995,1.1909287191053697,-1.1226533418282714,1.0
11,-0.22159437560826328,-0.12180885999788249,0.0,-1.1381255282866398,-1.0130548551108525,-0.6582289125200657,-0.5886626325451506,-0.8838946264568424,0.8693281723206477,0.290655124178328,-1.2087364998711019,5.0
12,-1.1620284745560396,-0.12180885999788249,0.0,-1.064227406182012,-1.0130548551108525,-1.8350392106895,-0.5886626325451506,0.7477327766910503,-0.6572089186257863,-0.9097096690577275,-0.491376849514181,5.0
13,-0.22159437560826328,-0.12180885999788249,0.0,-0.19483773436286303,-0.42550892741094687,-0.6582289125200657,2.2661101813976217,1.3021613917905581,-1.2678237550043598,0.5907463224873418,-0.5946766391655776,4.0
14,-1.1620284745560396,-0.12180885999788249,0.0,-0.9338189554091397,-0.42550892741094687,1.1069865347340857,-0.5886626325451506,0.23064488823074802,-0.046594082247212676,-0.9097096690577275,0.8916925563739623,1.0
15,-0.6918114250821514,-0.12180885999788249,0.0,0.7614909046382009,1.924674783388675,-0.9524314870624243,-0.5886626325451506,-1.164761831177823,1.1746355905099346,1.1909287191053697,-0.5946766391655776,1.0
16,-1.1620284745560396,-0.12180885999788249,0.0,-0.4121851523176503,-0.42550892741094687,1.9895942583611614,-0.18083794483904028,-0.7556373480004409,0.8693281723206477,-0.6096184707487137,0.7883927667225658,5.0
17,-1.1620284745560396,-0.12180885999788249,0.0,-1.2772278757777036,0.833518060517422,-1.5408366361471415,-0.5886626325451506,-0.08918655298331653,0.25871333594207413,-0.9097096690577275,-0.5028546039198917,1.0
18,-0.22159437560826328,-0.12180885999788249,0.0,0.022509683591924224,-0.42550892741094687,-0.3640263379777071,5.120882995340394,0.9571655478413769,-0.9625163368150731,1.1909287191053697,1.1269865216910324,4.0
19,-0.22159437560826328,-0.12180885999788249,0.0,-0.8468799882272248,-0.42550892741094687,-0.3640263379777071,8.791305184695387,1.8509077224014914,-1.8784385913829336,0.8908375207963557,1.1269865216910324,3.0
20,0.24862267386562487,-0.12180885999788249,0.0,-1.2772278757777036,0.833518060517422,0.22437881110701005,-0.5886626325451506,0.4652420621161913,-0.3519015004364995,-0.6096184707487137,-1.1226533418282714,5.0
21,-1.1620284745560396,-0.12180885999788249,0.0,-1.2772278757777036,0.6656477954603062,-0.06982376343534853,5.936532370752615,0.11781095338619225,-0.046594082247212676,0.290655124178328,0.7539595035054335,4.0
22,-0.6918114250821514,-0.12180885999788249,0.0,-1.2772278757777036,0.833518060517422,-0.3640263379777071,-0.5886626325451506,0.09995234499352874,-0.046594082247212676,-0.009436074130685888,-0.8242317272797922,4.0
23,-1.1620284745560396,-0.12180885999788249,0.0,-1.185941960236693,-0.42550892741094687,3.166404556530596,-0.5886626325451506,-1.7062023674463027,1.785250426888508,0.5907463224873418,0.7883927667225658,2.0
24,-0.6918114250821514,-0.12180885999788249,0.0,-0.9338189554091397,-0.42550892741094687,-1.8350392106895,-0.5886626325451506,-1.7378608095969335,1.785250426888508,1.4910199174143834,-1.289080780711077,4.0
25,0.718839723339513,-0.12180885999788249,0.0,-1.2801403311782977,0.833518060517422,-0.6582289125200657,-0.18083794483904028,0.15839869973315476,-0.046594082247212676,-0.6096184707487137,-1.1169144646254159,5.0
26,-1.1620284745560396,-0.12180885999788249,0.0,-0.28177670154477796,-0.42550892741094687,-0.6582289125200657,0.6348114305731803,1.703980080625487,-1.5731311731936468,-1.2098008673667413,1.1269865216910324,4.0
27,-0.22159437560826328,-0.12180885999788249,0.0,0.5876129702743711,-0.42550892741094687,1.4011891092764444,-0.5886626325451506,0.8987191931017509,-0.9625163368150731,0.8908375207963557,-1.4038583247681842,3.0
28,-0.6918114250821514,-0.12180885999788249,0.0,-1.2598400823413205,0.833518060517422,-0.9524314870624243,-0.5886626325451506,-0.04048125736696152,-0.046594082247212676,-0.30952727243969974,-1.1226533418282714,5.0
29,-0.6918114250821514,-0.12180885999788249,0.0,-0.8034105046362674,-0.42550892741094687,0.22437881110701005,-0.18083794483904028,0.331302499171215,-0.3519015004364995,1.4910199174143834,0.8916925563739623,3.0
30,-0.6918114250821514,-0.12180885999788249,0.0,-1.2750544015981558,0.833518060517422,-0.6582289125200657,-0.5886626325451506,0.23795068257320126,-0.046594082247212676,-0.9097096690577275,-1.1169144646254159,5.0
31,-0.22159437560826328,-0.12180885999788249,0.0,-0.06442928358999069,1.924674783388675,-0.6582289125200657,-0.5886626325451506,0.25093876140422927,-0.046594082247212676,-1.2098008673667413,-0.7381485692369617,4.0
32,0.24862267386562487,-0.12180885999788249,0.0,1.2396552241387329,-0.42550892741094687,-0.3640263379777071,0.22698674286707005,-0.8157072125939454,0.8693281723206477,0.8908375207963557,0.7883927667225658,3.0
33,-0.6918114250821514,-0.12180885999788249,0.0,-1.2794013499572514,0.833518060517422,-0.06982376343534853,4.7130583076342845,1.934518479876234,-1.8784385913829336,-0.009436074130685888,-1.2029976226682464,4.0
34,-1.1620284745560396,-0.12180885999788249,0.0,-1.2598400823413205,0.833518060517422,-0.3640263379777071,-0.5886626325451506,0.8297200243119146,-0.9625163368150731,1.7911111157233974,-1.1169144646254159,1.0
35,0.718839723339513,-0.12180885999788249,0.0,-0.7382062792498312,-0.42550892741094687,-0.6582289125200657,4.305233619928174,-0.11191569093761554,0.25871333594207413,-0.6096184707487137,1.1269865216910324,4.0
36,0.718839723339513,-0.12180885999788249,0.0,0.8918993554110732,1.924674783388675,-0.6582289125200657,3.0817595568098426,1.9588711276844115,-1.8784385913829336,-0.30952727243969974,-1.1169144646254159,1.0
37,-1.1620284745560396,-0.12180885999788249,0.0,0.45720451950149876,-0.42550892741094687,-0.6582289125200657,5.5287076830465045,0.8021203567959801,-0.6572089186257863,-0.9097096690577275,0.7539595035054335,4.0
38,-0.6918114250821514,-0.12180885999788249,0.0,0.674551937456286,-0.42550892741094687,-0.9524314870624243,-0.5886626325451506,-0.8230130069363987,0.8693281723206477,0.8908375207963557,0.7883927667225658,3.0
39,0.24862267386562487,-0.12180885999788249,0.0,1.2396552241387329,-0.42550892741094687,-0.06982376343534853,-0.5886626325451506,-0.8400598604021229,0.8693281723206477,0.8908375207963557,0.7883927667225658,3.0
40,-1.1620284745560396,-0.12180885999788249,0.0,-1.1772480635185014,-0.42550892741094687,0.5185813856493686,-0.18083794483904028,-0.8173307224478239,0.8693281723206477,-1.2098008673667413,-0.5946766391655776,4.0
41,-1.1620284745560396,-0.12180885999788249,0.0,-1.151166373363927,-0.42550892741094687,-0.6582289125200657,4.7130583076342845,0.5512880843717518,-0.3519015004364995,-1.2098008673667413,0.7883927667225658,1.0
42,0.24862267386562487,-0.12180885999788249,0.0,0.45720451950149876,-0.42550892741094687,-0.6582289125200657,-0.5886626325451506,-0.2442317440287133,0.25871333594207413,1.1909287191053697,-0.7381485692369617,2.0
43,0.24862267386562487,-0.12180885999788249,0.0,0.06597916718288167,2.092545048445791,-0.6582289125200657,-0.5886626325451506,0.3954311383994158,-0.3519015004364995,0.290655124178328,-0.3651215510513629,5.0
44,2.5997079212350656,-0.12180885999788249,0.0,-1.2772278757777036,0.6656477954603062,-1.5408366361471415,-0.18083794483904028,0.020400362153482236,-0.046594082247212676,-0.6096184707487137,-0.10687207692287143,5.0
45,-1.1620284745560396,-0.12180885999788249,0.0,-0.4121851523176503,-0.42550892741094687,-0.6582289125200657,3.8974089322220635,1.119516533229227,-0.9625163368150731,-0.9097096690577275,0.7654372579111443,5.0
46,-0.6918114250821514,-0.12180885999788249,0.0,0.23985710154671147,-0.42550892741094687,-0.06982376343534853,5.120882995340394,1.0854228262977783,-0.9625163368150731,-0.6096184707487137,0.7424817490997228,4.0
47,-1.1620284745560396,-0.12180885999788249,0.0,-1.099002993054778,-0.42550892741094687,-0.9524314870624243,-0.5886626325451506,0.08858777601637924,-0.3519015004364995,1.7911111157233974,1.1269865216910324,4.0
48,-1.1620284745560396,-0.12180885999788249,0.0,-0.8034105046362674,-0.42550892741094687,-0.06982376343534853,-0.5886626325451506,0.5025827887553969,-0.3519015004364995,-0.9097096690577275,-0.5946766391655776,5.0
49,-1.1620284745560396,-0.12180885999788249,0.0,-1.2772278757777036,0.833518060517422,-1.5408366361471415,-0.5886626325451506,-1.0210812091095758,1.1746355905099346,-0.30952727243969974,-0.5946766391655776,1.0
50,-1.1620284745560396,-0.12180885999788249,0.0,0.1529181343647966,1.924674783388675,0.22437881110701005,3.489584244515953,0.6974039712208169,-0.6572089186257863,0.5907463224873418,-1.2144753770739571,4.0
51,-1.1620284745560396,-0.12180885999788249,0.0,-0.8034105046362674,-0.42550892741094687,-0.06982376343534853,-0.5886626325451506,0.8540726721200921,-0.6572089186257863,-1.2098008673667413,0.8916925563739623,4.0
52,-1.1620284745560396,-0.12180885999788249,0.0,-0.4121851523176503,-0.42550892741094687,0.8127839601917272,4.305233619928174,1.7332032579953,-1.5731311731936468,-1.2098008673667413,-1.4325527107824612,4.0
53,-1.1620284745560396,-0.12180885999788249,0.0,-1.2772278757777036,0.833518060517422,-1.2466340616047829,-0.5886626325451506,0.8979074381748117,-0.9625163368150731,0.8908375207963557,-1.1226533418282714,1.0
54,-0.6918114250821514,-0.12180885999788249,0.0,-1.1381255282866398,-1.0130548551108525,-0.6582289125200657,-0.18083794483904028,0.00010648898000098076,-0.046594082247212676,1.7911111157233974,-1.1226533418282714,5.0
55,-1.1620284745560396,-0.12180885999788249,0.0,-0.6295325702724376,-0.42550892741094687,-0.06982376343534853,1.0426361182792907,0.4376423946002568,-0.6572089186257863,1.7911111157233974,1.1269865216910324,4.0
56,-0.22159437560826328,-0.12180885999788249,0.0,0.8918993554110732,-0.42550892741094687,-0.6582289125200657,-0.5886626325451506,0.2517505163311685,-0.046594082247212676,-1.2098008673667413,-1.1169144646254159,1.0
57,-0.6918114250821514,-0.12180885999788249,0.0,-1.2772278757777036,0.6656477954603062,-0.6582289125200657,-0.5886626325451506,-1.0454338569177533,1.1746355905099346,-0.6096184707487137,-0.5946766391655776,3.0
58,-0.22159437560826328,-0.12180885999788249,0.0,0.45720451950149876,-0.42550892741094687,0.22437881110701005,-0.5886626325451506,-1.3766298671089672,1.4799430086992214,0.290655124178328,-0.5946766391655776,2.0
59,-1.1620284745560396,-0.12180885999788249,0.0,-1.2598400823413205,1.1692585906316537,-0.06982376343534853,-0.5886626325451506,0.26392684023525725,-0.046594082247212676,-1.5098920656757553,-1.1226533418282714,1.0
60,-0.22159437560826328,-0.12180885999788249,0.0,-1.064227406182012,-1.0130548551108525,-0.06982376343534853,-0.5886626325451506,0.6308400672117983,-0.6572089186257863,0.8908375207963557,-1.1226533418282714,5.0
61,0.718839723339513,8.209583440953176,0.0,-0.8903494718181822,-0.42550892741094687,-0.3640263379777071,0.6348114305731803,-0.13302131903803605,0.25871333594207413,-1.2098008673667413,1.1269865216910324,3.0
62,-0.6918114250821514,-0.12180885999788249,0.0,-0.5860630866814801,-0.42550892741094687,-1.8350392106895,-0.5886626325451506,-1.3539007291546683,1.4799430086992214,0.290655124178328,-0.9103148853226227,4.0
63,-0.6918114250821514,-0.12180885999788249,0.0,0.8918993554110732,-0.42550892741094687,-0.3640263379777071,-0.5886626325451506,-0.7053085425302074,0.564020754131361,1.7911111157233974,1.1269865216910324,5.0
64,-0.6918114250821514,-0.12180885999788249,0.0,-1.0859621479774908,-0.42550892741094687,0.8127839601917272,0.22698674286707005,0.08047022674698674,-0.046594082247212676,0.8908375207963557,-1.1169144646254159,5.0
65,-0.6918114250821514,-0.12180885999788249,0.0,-0.5643283448860014,-0.42550892741094687,2.28379683290352,-0.5886626325451506,0.22820962344993026,-0.046594082247212676,-0.9097096690577275,-1.2029976226682464,4.0
66,-1.1620284745560396,-0.12180885999788249,0.0,-1.2772278757777036,0.833518060517422,-0.6582289125200657,-0.5886626325451506,0.40030166796105127,-0.3519015004364995,0.5907463224873418,-1.1226533418282714,1.0
67,-0.6918114250821514,-0.12180885999788249,0.0,-1.064227406182012,-1.0130548551108525,-1.2466340616047829,-0.5886626325451506,-0.07863373893310628,0.25871333594207413,-1.5098920656757553,-1.1226533418282714,1.0
68,-0.22159437560826328,-0.12180885999788249,0.0,0.23985710154671147,-0.42550892741094687,-1.8350392106895,-0.5886626325451506,-1.5113811849808827,1.4799430086992214,-0.9097096690577275,1.0753366268653342,4.0
69,-0.6918114250821514,-0.12180885999788249,0.0,0.1529181343647966,1.924674783388675,0.8127839601917272,3.489584244515953,0.7940028075265876,-0.6572089186257863,-0.6096184707487137,-1.2489086402910894,4.0
70,0.718839723339513,-0.12180885999788249,0.0,-1.099002993054778,-0.42550892741094687,-0.3640263379777071,-0.5886626325451506,0.0066005283955149815,-0.046594082247212676,-0.6096184707487137,1.1269865216910324,4.0
71,0.24862267386562487,-0.12180885999788249,0.0,-1.2772278757777036,0.833518060517422,1.1069865347340857,7.975655809283166,1.113022493813713,-0.9625163368150731,-0.9097096690577275,-0.47416021790561486,4.0
72,-0.22159437560826328,-0.12180885999788249,0.0,-1.064227406182012,-1.0130548551108525,-0.9524314870624243,-0.5886626325451506,-0.07619847415228853,-0.046594082247212676,0.5907463224873418,-1.1226533418282714,1.0
73,-1.1620284745560396,-0.12180885999788249,0.0,-0.4121851523176503,4.106988229131181,-0.6582289125200657,5.120882995340394,1.146304445818222,-0.9625163368150731,-1.2098008673667413,-1.4038583247681842,1.0
74,0.24862267386562487,-0.12180885999788249,0.0,-1.2772278757777036,0.833518060517422,1.4011891092764444,0.6348114305731803,0.037447215619206484,-0.046594082247212676,0.8908375207963557,-1.2029976226682464,3.0
75,-0.22159437560826328,-0.12180885999788249,0.0,-1.2772278757777036,0.833518060517422,-0.3640263379777071,-0.5886626325451506,0.18924538695684626,-0.046594082247212676,-0.30952727243969974,0.8916925563739623,1.0
